City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Esperance,AU,2020-12-03 15:16:10,-33.87,121.9,59.0,93,0,10.29
298,Coolum Beach,AU,2020-12-03 15:17:49,-26.53,153.1,71.01,92,92,1.52
299,San Cristobal,VE,2020-12-03 15:17:50,7.77,-72.22,78.8,88,40,4.7
300,Syumsi,RU,2020-12-03 15:17:50,57.11,51.61,9.41,94,0,2.39
301,Udachnyy,RU,2020-12-03 15:17:50,66.42,112.4,8.6,78,90,8.95
302,Muisne,EC,2020-12-03 15:17:50,0.6,-80.03,80.6,78,75,6.93
303,The Pas,CA,2020-12-03 15:17:50,53.83,-101.25,21.2,85,1,6.93
304,Bud,US,2020-12-03 15:17:50,39.45,-86.18,34.0,74,75,3.36
305,Zhezkazgan,KZ,2020-12-03 15:16:48,47.8,67.71,0.03,94,71,3.58
306,Saint-Augustin,CA,2020-12-03 15:16:02,51.23,-58.65,39.51,92,98,10.65
307,Narsaq,GL,2020-12-03 15:16:47,60.92,-46.05,37.4,19,75,21.92
308,Evansville,US,2020-12-03 15:14:48,37.97,-87.56,36.0,73,90,2.42
309,Zhangjiakou,CN,2020-12-03 15:17:50,40.81,114.88,14.25,80,0,5.28
310,Sembakung,ID,2020-12-03 15:17:50,3.82,117.25,75.52,95,27,1.28
311,Quatre Cocos,MU,2020-12-03 15:17:51,-20.21,57.76,79.0,78,40,8.05
312,Iwanai,JP,2020-12-03 15:15:31,42.97,140.51,28.63,94,99,13.4
313,Starobaltachevo,RU,2020-12-03 15:17:51,56.0,55.92,5.43,93,0,1.66
314,Nakhon Nayok,TH,2020-12-03 15:17:51,14.17,101.1,81.0,71,61,7.27
315,Thinadhoo,MV,2020-12-03 15:16:50,0.53,72.93,83.23,76,77,18.88
316,Kahului,US,2020-12-03 15:11:40,20.89,-156.47,73.0,68,1,9.17
317,Ondjiva,AO,2020-12-03 15:17:51,-17.07,15.73,95.0,24,40,2.24
318,Puerto Baquerizo Moreno,EC,2020-12-03 15:17:51,-0.9,-89.6,73.4,88,75,10.29
319,Aripuana,BR,2020-12-03 15:17:51,-9.17,-60.63,81.55,87,98,4.12
320,Fort Smith,US,2020-12-03 15:17:52,35.39,-94.4,43.0,81,90,6.93
321,Whitefish,US,2020-12-03 15:16:32,48.41,-114.34,19.0,85,1,0.92
322,Sambava,MG,2020-12-03 15:16:47,-14.27,50.17,79.32,80,35,4.52
323,Concordia,AR,2020-12-03 15:17:52,-31.39,-58.02,75.2,69,40,6.93
324,Sinnamary,GF,2020-12-03 15:16:48,5.38,-52.95,83.95,72,5,10.71
325,Madang,PG,2020-12-03 15:17:52,-5.22,145.8,75.85,86,100,3.09
326,Ruidoso,US,2020-12-03 15:17:52,33.33,-105.67,19.4,67,1,6.93
327,Careiro Da Varzea,BR,2020-12-03 15:17:52,-3.2,-59.81,87.8,70,40,4.7
328,Springfield,US,2020-12-03 15:15:03,37.22,-93.3,37.0,100,90,6.93
329,Suez,EG,2020-12-03 15:17:52,29.97,32.53,66.78,40,0,4.68
330,Coihaique,CL,2020-12-03 15:15:24,-45.58,-72.07,53.6,46,75,8.05
331,Odessa,UA,2020-12-03 15:17:53,46.48,30.73,39.2,100,90,8.95
332,Pierre,US,2020-12-03 15:16:24,44.37,-100.35,19.4,73,1,12.75
333,Komsomolskiy,UZ,2020-12-03 15:16:28,40.43,71.72,44.6,81,90,1.19
334,Roma,US,2020-12-03 15:17:41,43.21,-75.46,39.0,64,90,6.93
335,Lavrentiya,RU,2020-12-03 15:16:23,65.58,-171.0,10.33,88,0,8.16
336,Broken Hill,AU,2020-12-03 15:17:53,-31.95,141.43,69.8,19,0,5.95
337,Basco,PH,2020-12-03 15:17:53,20.45,121.97,74.12,82,100,43.31
338,Thohoyandou,ZA,2020-12-03 15:17:53,-22.95,30.48,79.12,44,33,5.59
339,Vestmannaeyjar,IS,2020-12-03 15:17:53,63.44,-20.27,23.0,67,20,26.4
340,Agde,FR,2020-12-03 15:17:53,43.31,3.48,53.6,62,75,6.93
341,Kashan,IR,2020-12-03 15:17:54,33.98,51.44,56.05,62,97,4.88
342,Strathmore,CA,2020-12-03 15:17:54,51.05,-113.39,30.99,63,0,10.29
343,Sola,VU,2020-12-03 15:17:54,-13.88,167.55,74.46,92,100,24.79
344,Beloha,MG,2020-12-03 15:17:54,-25.17,45.05,76.87,72,99,12.55
345,Malanje,AO,2020-12-03 15:17:54,-9.54,16.34,77.0,88,90,3.36
346,Jieshi,CN,2020-12-03 15:17:54,22.81,115.83,61.0,63,48,1.99
347,Savannakhet,LA,2020-12-03 15:17:54,16.57,104.75,65.97,69,75,12.84
348,Lyantonde,UG,2020-12-03 15:17:54,-0.4,31.16,73.4,76,55,8.28
349,Derzhavinsk,KZ,2020-12-03 15:17:54,51.1,66.32,2.48,92,100,10.31
350,Shizuishan,CN,2020-12-03 15:17:55,39.23,106.77,13.42,84,0,2.75
351,Bonthe,SL,2020-12-03 15:16:15,7.53,-12.51,84.34,67,70,7.87
352,Karibib,NA,2020-12-03 15:17:55,-21.93,15.83,86.68,13,0,20.65
353,Guaiba,BR,2020-12-03 15:17:55,-30.11,-51.33,82.0,65,40,17.22
354,Bhilwara,IN,2020-12-03 15:16:39,25.35,74.63,69.53,23,0,3.83
355,Agen,FR,2020-12-03 15:17:55,44.2,0.63,53.6,71,0,4.7
356,Hovd,MN,2020-12-03 15:17:55,48.01,91.64,4.21,90,11,1.39
357,Sao Jose Da Coroa Grande,BR,2020-12-03 15:16:43,-8.9,-35.15,84.27,64,21,11.39
358,Chimbote,PE,2020-12-03 15:17:56,-9.09,-78.58,67.68,77,85,9.1
359,Glen Carbon,US,2020-12-03 15:17:56,38.75,-89.98,39.0,80,90,3.0
360,Najran,SA,2020-12-03 15:17:56,17.49,44.13,82.4,30,20,6.93
361,Abong Mbang,CM,2020-12-03 15:17:56,3.98,13.18,92.05,20,87,3.89
362,Slave Lake,CA,2020-12-03 15:17:56,55.28,-114.77,19.4,92,1,6.29
363,Kalmunai,LK,2020-12-03 15:17:57,7.42,81.82,79.74,86,76,6.85
364,Turochak,RU,2020-12-03 15:17:57,52.26,87.12,9.86,92,0,0.76
365,Voghera,IT,2020-12-03 15:17:57,44.99,9.01,36.0,91,7,3.0
366,Vardo,NO,2020-12-03 15:16:37,70.37,31.11,37.4,77,75,28.86
367,Luan,CH,2020-12-03 15:17:57,46.36,6.98,41.0,84,67,2.1
368,Chumikan,RU,2020-12-03 15:17:57,54.72,135.31,2.21,85,100,25.32
369,Daru,PG,2020-12-03 15:16:53,-9.08,143.21,80.58,87,100,13.42
370,Richards Bay,ZA,2020-12-03 15:16:21,-28.78,32.04,73.87,73,6,13.78
371,Garden Acres,US,2020-12-03 15:17:57,37.96,-121.23,39.2,74,1,2.62
372,Varzea Da Palma,BR,2020-12-03 15:17:57,-17.6,-44.73,90.68,43,92,7.49
373,Devils Lake,US,2020-12-03 15:13:38,48.11,-98.87,25.0,79,1,12.75
374,Mamer,LU,2020-12-03 15:17:58,49.63,6.02,37.99,100,75,12.75
375,Aykhal,RU,2020-12-03 15:17:58,66.0,111.5,8.6,78,90,8.95
376,Maputo,MZ,2020-12-03 15:17:58,-25.97,32.59,80.01,61,20,16.11
377,Montes Claros,BR,2020-12-03 15:17:58,-16.73,-43.86,87.8,40,40,8.05
378,Mayskiy,RU,2020-12-03 15:17:58,47.69,40.1,28.4,68,40,17.9
379,Kabompo,ZM,2020-12-03 15:17:58,-13.59,24.2,73.78,86,96,2.62
380,Herat,AF,2020-12-03 15:17:58,34.5,62.0,48.2,76,75,2.24
381,Chiang Klang,TH,2020-12-03 15:17:58,19.29,100.86,67.26,84,50,1.79
382,Saint-Avold,FR,2020-12-03 15:17:58,49.1,6.7,39.99,90,100,1.99
383,Faanui,PF,2020-12-03 15:16:12,-16.48,-151.75,79.05,80,82,15.23
384,Esmeralda,CU,2020-12-03 15:17:59,21.85,-78.12,73.4,88,75,17.22
385,Malm,NO,2020-12-03 15:17:59,64.07,11.22,42.01,60,0,11.41
386,Pathein,MM,2020-12-03 15:14:18,16.78,94.73,75.4,73,17,3.09
387,Carballo,ES,2020-12-03 15:18:00,43.21,-8.69,51.01,86,100,8.01
388,Grand Forks,US,2020-12-03 15:18:00,47.94,-97.43,30.2,74,1,6.93
389,Guozhen,CN,2020-12-03 15:18:00,34.37,107.36,26.69,93,98,1.66
390,Meulaboh,ID,2020-12-03 15:16:21,4.14,96.13,79.3,82,77,1.88
391,Placido De Castro,BR,2020-12-03 15:18:00,-10.34,-67.19,92.82,47,96,3.87
392,South Valley,US,2020-12-03 15:18:00,35.01,-106.68,24.01,79,20,3.36
393,Puerto Escondido,MX,2020-12-03 15:17:46,15.85,-97.07,77.0,83,5,5.82
394,Wagga Wagga,AU,2020-12-03 15:18:01,-35.12,147.37,57.2,47,0,2.35
395,Goderich,CA,2020-12-03 15:15:50,43.75,-81.72,37.4,69,100,17.22
396,Los Llanos De Aridane,ES,2020-12-03 15:16:55,28.66,-17.92,69.8,83,40,4.7
397,Talara,PE,2020-12-03 15:16:31,-4.58,-81.27,71.6,83,0,18.34
398,Rock Sound,BS,2020-12-03 15:18:01,24.9,-76.2,72.25,64,67,16.55
399,Malacacheta,BR,2020-12-03 15:18:01,-17.84,-42.08,80.67,78,54,1.5
400,Sechura,PE,2020-12-03 15:18:01,-5.56,-80.82,73.51,64,15,8.93
401,Wiarton,CA,2020-12-03 15:18:01,44.74,-81.13,37.4,69,90,16.11
402,Tateyama,JP,2020-12-03 15:18:02,34.98,139.87,50.0,87,20,11.41
403,Myaundzha,RU,2020-12-03 15:18:02,63.05,147.19,-27.9,82,63,1.86
404,Namibe,AO,2020-12-03 15:18:02,-15.2,12.15,75.2,69,40,20.8
405,Buala,SB,2020-12-03 15:18:02,-8.14,159.59,79.48,80,95,2.51
406,Delray Beach,US,2020-12-03 15:18:02,26.46,-80.07,73.0,56,40,10.29
407,Marabba,SD,2020-12-03 15:18:02,12.35,32.18,88.54,13,96,9.15
408,Karabulak,RU,2020-12-03 15:18:02,43.3,44.9,35.6,93,90,8.95
409,Altay,CN,2020-12-03 15:16:49,47.87,88.12,12.76,66,0,5.19
410,Ayia Galini,GR,2020-12-03 15:18:03,35.1,24.68,60.01,82,58,9.71
411,Souillac,MU,2020-12-03 15:18:03,-20.52,57.52,78.8,78,40,8.05
412,Coquimbo,CL,2020-12-03 15:12:17,-29.95,-71.34,59.0,77,75,13.87
413,Medea,DZ,2020-12-03 15:17:56,36.26,2.75,62.6,48,20,4.7
414,Vila Franca Do Campo,PT,2020-12-03 15:16:59,37.72,-25.43,60.8,72,75,12.75
415,Bilma,NE,2020-12-03 15:16:45,18.69,12.92,85.6,13,0,7.61
416,Mattru,SL,2020-12-03 15:18:04,7.62,-11.83,87.64,61,75,1.3
417,Promyshlennovskiy,RU,2020-12-03 15:18:04,55.48,86.2,-2.2,84,40,3.74
418,Elko,US,2020-12-03 15:15:05,41.0,-115.5,16.0,72,1,6.93
419,Namatanai,PG,2020-12-03 15:18:04,-3.67,152.43,77.52,86,96,5.17
420,Yanam,IN,2020-12-03 15:18:04,16.73,82.22,80.6,69,75,9.17
421,Sakaiminato,JP,2020-12-03 15:18:04,35.55,133.23,48.2,49,75,9.17
422,Alihe,CN,2020-12-03 15:18:04,50.57,123.72,6.96,91,0,3.31
423,Camargo,MX,2020-12-03 15:18:04,27.67,-105.17,34.47,76,0,7.47
424,Prescott,US,2020-12-03 15:18:04,34.54,-112.47,27.0,44,1,3.36
425,Amurzet,RU,2020-12-03 15:18:04,47.7,131.1,12.2,87,23,9.01
426,Amapa,BR,2020-12-03 15:16:37,1.0,-52.0,87.69,54,39,5.46
427,Nata,PA,2020-12-03 15:18:05,8.33,-80.52,77.0,94,40,3.36
428,Umm Kaddadah,SD,2020-12-03 15:18:05,13.6,26.69,85.03,13,0,9.26
429,Celestun,MX,2020-12-03 15:18:05,20.87,-90.4,72.14,90,59,10.63
430,Csavoly,HU,2020-12-03 15:18:05,46.19,19.15,40.28,80,100,12.01
431,Bintulu,MY,2020-12-03 15:18:05,3.17,113.03,77.0,100,20,3.11
432,Nizhniy Kuranakh,RU,2020-12-03 15:18:05,58.84,125.49,13.57,92,100,13.04
433,Otradnoye,RU,2020-12-03 15:18:05,59.78,30.82,28.4,86,75,11.18
434,Sawai Madhopur,IN,2020-12-03 15:18:05,25.98,76.37,63.64,32,0,2.04
435,Sulangan,PH,2020-12-03 15:18:05,11.14,123.72,82.89,77,55,4.74
436,Pringsewu,ID,2020-12-03 15:18:05,-5.36,104.97,75.06,92,100,2.71
437,Abu Dhabi,AE,2020-12-03 15:17:38,24.47,54.37,78.8,74,0,8.05
438,Zvishavane,ZW,2020-12-03 15:18:05,-20.33,30.07,74.35,63,60,6.96
439,Morehead,US,2020-12-03 15:18:06,37.27,-87.18,35.6,80,90,3.13
440,Salinopolis,BR,2020-12-03 15:18:06,-0.61,-47.36,86.25,64,21,13.06
441,Teahupoo,PF,2020-12-03 15:18:06,-17.83,-149.27,77.0,78,20,4.7
442,Kourou,GF,2020-12-03 15:18:06,5.16,-52.65,87.8,66,40,12.75
443,Beringovskiy,RU,2020-12-03 15:18:06,63.05,179.32,1.31,92,66,3.44
444,Gurgentepe,TR,2020-12-03 15:18:06,40.79,37.6,55.4,100,75,2.24
445,Teya,RU,2020-12-03 15:18:06,60.38,92.63,4.3,91,100,4.41
446,Erenhot,CN,2020-12-03 15:16:37,43.65,111.98,2.8,91,0,8.34
447,Sao Felix Do Xingu,BR,2020-12-03 15:18:06,-6.64,-51.99,89.22,53,100,4.34
448,Waldheim,DE,2020-12-03 15:18:06,51.07,13.02,33.01,74,57,7.47
449,Hofn,IS,2020-12-03 15:16:25,64.25,-15.21,26.6,63,75,32.21
450,Swan River,CA,2020-12-03 15:18:07,52.11,-101.27,23.0,79,24,14.99
451,Guaraniacu,BR,2020-12-03 15:18:07,-25.1,-52.88,71.01,86,100,8.12
452,Villarrica,PY,2020-12-03 15:18:07,-25.75,-56.43,80.26,78,100,6.49
453,Vanavara,RU,2020-12-03 15:18:07,60.34,102.28,10.22,94,100,9.66
454,Salto Del Guaira,PY,2020-12-03 15:18:07,-24.06,-54.31,72.73,89,100,3.36
455,Taunggyi,MM,2020-12-03 15:18:07,20.78,97.03,54.7,98,69,2.98
456,Cockburn Town,TC,2020-12-03 15:18:07,21.46,-71.14,78.8,74,75,4.7
457,Necochea,AR,2020-12-03 15:18:07,-38.55,-58.74,66.99,62,0,5.99
458,Awjilah,LY,2020-12-03 15:18:08,29.11,21.29,71.62,30,6,6.22
459,Pokrovskoye,RU,2020-12-03 15:18:08,47.42,38.9,35.92,83,100,16.96
460,Liuhe,CN,2020-12-03 15:18:08,42.24,125.72,15.94,85,0,5.66
461,Terra Santa,BR,2020-12-03 15:18:08,-2.1,-56.49,92.89,45,65,7.34
462,Tres Arroyos,AR,2020-12-03 15:18:08,-38.37,-60.28,77.31,18,31,5.73
463,Kamakwie,SL,2020-12-03 15:18:08,9.5,-12.23,95.67,39,22,1.43
464,Torres,BR,2020-12-03 15:18:08,-29.34,-49.73,83.53,60,98,7.65
465,Akonolinga,CM,2020-12-03 15:18:08,3.77,12.25,92.68,21,100,2.66
466,Sao Miguel Do Araguaia,BR,2020-12-03 15:18:08,-13.28,-50.16,98.26,29,42,5.17
467,Eyl,SO,2020-12-03 15:18:08,7.98,49.82,79.99,70,78,16.6
468,Vao,NC,2020-12-03 15:16:52,-22.67,167.48,74.12,80,100,14.67
469,Qiongshan,CN,2020-12-03 15:18:09,20.01,110.35,64.4,77,40,8.95
470,Aljezur,PT,2020-12-03 15:18:09,37.32,-8.8,60.01,76,0,1.99
471,Escanaba,US,2020-12-03 15:18:09,45.75,-87.06,33.01,86,90,6.93
472,Elizabeth City,US,2020-12-03 15:16:12,36.29,-76.25,45.0,69,1,2.28
473,Dongli,CN,2020-12-03 15:18:09,23.57,116.82,60.8,59,75,6.71
474,Gat,IL,2020-12-03 15:18:09,31.61,34.76,68.0,57,0,7.31
475,High Prairie,CA,2020-12-03 15:18:09,55.43,-116.49,17.6,92,0,7.29
476,Novobiryusinskiy,RU,2020-12-03 15:18:09,56.96,97.71,11.26,94,100,6.87
477,Terney,RU,2020-12-03 15:18:09,45.05,136.61,14.04,86,11,7.92
478,Balkhash,KZ,2020-12-03 15:18:10,46.84,74.98,15.84,96,96,7.29
479,Zyryanka,RU,2020-12-03 15:18:10,65.75,150.85,-19.93,81,92,9.17
480,Karasjok,NO,2020-12-03 15:18:10,69.47,25.51,39.2,64,75,29.97
481,Unity,CA,2020-12-03 15:18:10,52.45,-109.17,30.87,92,0,8.34
482,Codrington,AU,2020-12-03 15:16:05,-38.27,141.97,46.38,89,7,5.64
483,Turka,UA,2020-12-03 15:18:11,49.15,23.03,30.0,84,48,5.28
484,Punta Alta,AR,2020-12-03 15:18:11,-38.88,-62.07,72.18,31,29,15.19
485,Havant,GB,2020-12-03 15:18:11,50.86,-0.99,46.0,91,100,15.77
486,Prince Rupert,CA,2020-12-03 15:15:17,54.32,-130.32,48.2,70,90,13.87
487,Antofagasta,CL,2020-12-03 15:17:04,-23.65,-70.4,64.4,72,90,6.93
488,Amga,RU,2020-12-03 15:18:11,60.9,131.96,11.46,94,100,8.08
489,Kysyl-Syr,RU,2020-12-03 15:18:11,63.9,122.76,11.7,95,100,9.37
490,Pangody,RU,2020-12-03 15:18:12,65.85,74.49,10.63,95,75,9.93
491,Metro,ID,2020-12-03 15:18:12,-5.11,105.31,76.82,88,100,2.55
492,Praia,CV,2020-12-03 15:18:12,14.92,-23.51,82.4,54,75,11.41
493,Mumford,GH,2020-12-03 15:18:12,5.26,-0.76,82.56,76,48,11.52
494,Dawei,MM,2020-12-03 15:18:12,14.08,98.2,75.69,69,77,8.99
495,Belmonte,BR,2020-12-03 15:18:12,-15.86,-38.88,80.6,78,75,13.87
496,Svetlyy,RU,2020-12-03 15:18:12,54.67,20.13,30.2,86,40,11.18
497,Axim,GH,2020-12-03 15:16:59,4.87,-2.24,82.81,74,41,9.28
498,Aksarka,RU,2020-12-03 15:16:50,66.56,67.8,17.65,94,98,9.35
499,Launceston,AU,2020-12-03 15:18:12,-41.45,147.17,48.2,87,76,10.29
500,Pitkyaranta,RU,2020-12-03 15:18:13,61.57,31.48,31.21,96,100,12.75
501,Kharp,RU,2020-12-03 15:18:13,66.8,65.81,15.84,93,100,8.41
502,General Roca,AR,2020-12-03 15:13:51,-39.03,-67.58,66.2,24,0,11.41
503,Salalah,OM,2020-12-03 15:16:51,17.02,54.09,80.6,74,20,4.7
504,Dingle,PH,2020-12-03 15:18:13,11.0,122.67,77.22,90,100,3.09
505,Belaya Gora,RU,2020-12-03 15:18:13,68.53,146.42,-6.2,92,98,2.46
506,Homer,US,2020-12-03 15:18:13,59.64,-151.55,26.6,53,90,11.41
507,Rosario,AR,2020-12-03 15:14:54,-32.95,-60.64,87.01,64,20,3.36
508,Boyle,US,2020-12-03 15:18:13,37.63,-84.87,37.0,81,1,3.09
509,Oranjemund,NA,2020-12-03 15:18:13,-28.55,16.43,67.51,59,0,22.1
510,Paamiut,GL,2020-12-03 15:18:13,61.99,-49.67,33.15,80,100,10.45
511,Siruguppa,IN,2020-12-03 15:18:14,15.63,76.9,73.8,68,3,7.23
512,Novobirilyussy,RU,2020-12-03 15:18:14,56.95,90.67,4.64,94,99,6.62
513,Zemio,CF,2020-12-03 15:18:14,5.03,25.14,91.9,25,39,3.22
514,Ermelo,ZA,2020-12-03 15:18:14,-26.53,29.98,72.12,41,49,12.62
515,Pangnirtung,CA,2020-12-03 15:16:23,66.15,-65.71,15.8,72,90,2.24
516,Leshukonskoye,RU,2020-12-03 15:18:14,64.9,45.76,28.63,97,100,8.3
517,Yasothon,TH,2020-12-03 15:18:14,15.75,104.13,73.99,68,0,9.17
518,Marystown,CA,2020-12-03 15:18:14,47.17,-55.15,50.04,97,100,6.22
519,Ternate,ID,2020-12-03 15:16:09,0.8,127.4,82.17,74,100,0.49
520,San Quintin,MX,2020-12-03 15:18:14,30.48,-115.95,56.86,34,13,7.16
521,Narrabri,AU,2020-12-03 15:15:19,-30.32,149.78,71.6,78,58,12.75
522,Glushkovo,RU,2020-12-03 15:18:14,51.34,34.63,28.94,97,95,8.95
523,Kluczbork,PL,2020-12-03 15:18:14,50.97,18.22,30.0,62,100,7.65
524,Luganville,VU,2020-12-03 15:18:15,-15.53,167.17,75.04,87,100,6.87
525,Seoul,KR,2020-12-03 15:16:52,37.57,126.98,32.0,54,1,4.7
526,Madingou,CG,2020-12-03 15:18:15,-4.15,13.55,77.4,84,98,1.23
527,Cabo San Lucas,MX,2020-12-03 15:16:30,22.89,-109.91,62.6,51,5,10.29
528,Barra Do Garcas,BR,2020-12-03 15:15:48,-15.89,-52.26,98.44,25,45,6.26
529,Thunder Bay,CA,2020-12-03 15:14:24,48.4,-89.32,30.2,80,75,8.05
530,Tiksi,RU,2020-12-03 15:16:14,71.69,128.87,4.69,91,100,9.35
531,Roald,NO,2020-12-03 15:16:17,62.58,6.13,46.4,49,0,13.87
532,Puerto Castilla,HN,2020-12-03 15:18:17,16.02,-85.97,77.0,88,20,2.24
533,Barabai,ID,2020-12-03 15:18:17,-2.58,115.38,76.42,92,100,2.13
534,Kawalu,ID,2020-12-03 15:15:18,-7.38,108.21,74.97,89,100,0.92
535,Ust-Tsilma,RU,2020-12-03 15:18:17,65.44,52.15,28.62,97,96,7.47
536,Bakel,SN,2020-12-03 15:18:17,14.9,-12.46,100.96,10,13,3.47
537,Wangkui,CN,2020-12-03 15:18:17,46.83,126.5,9.64,92,0,6.08
538,Portobelo,PA,2020-12-03 15:16:25,9.55,-79.65,81.0,88,90,4.0
539,Kurilsk,RU,2020-12-03 15:18:18,45.23,147.88,31.01,90,98,18.81
540,Matagami,CA,2020-12-03 15:16:43,49.75,-77.63,15.8,92,90,6.93
541,Mbandaka,CD,2020-12-03 15:18:18,0.05,18.26,87.31,54,41,0.78
542,Half Moon Bay,US,2020-12-03 15:17:47,37.46,-122.43,48.2,87,90,1.66
543,Greencastle,US,2020-12-03 15:14:21,39.64,-86.86,36.0,80,75,6.93
544,Nantucket,US,2020-12-03 15:15:37,41.28,-70.1,46.99,52,1,14.99
545,La Guardia,BO,2020-12-03 15:18:18,-17.89,-63.33,87.8,66,75,14.99
546,Charters Towers,AU,2020-12-03 15:18:18,-20.1,146.27,69.4,86,100,6.67
547,Hay River,CA,2020-12-03 15:16:48,60.82,-115.8,39.2,59,20,10.29
548,Geraldton,AU,2020-12-03 15:16:30,-28.77,114.6,66.2,82,75,17.22
549,Ratnagiri,IN,2020-12-03 15:18:18,16.98,73.3,78.8,61,71,8.79
550,Juba,SS,2020-12-03 15:18:08,4.85,31.58,90.43,34,78,4.43
551,King City,US,2020-12-03 15:18:19,36.21,-121.13,51.01,77,98,3.22
552,Misratah,LY,2020-12-03 15:18:19,32.38,15.09,69.26,43,0,17.76
553,Riverton,US,2020-12-03 15:13:46,40.52,-111.94,25.0,67,1,5.82
554,Beian,NO,2020-12-03 15:18:19,63.66,9.57,42.8,56,75,25.28
555,Poli,TZ,2020-12-03 15:18:19,-3.33,36.8,77.0,83,75,6.11
556,Zheleznodorozhnyy,RU,2020-12-03 15:18:19,55.75,38.0,23.0,73,0,13.42
557,Port Hedland,AU,2020-12-03 15:16:19,-20.32,118.57,86.0,70,18,2.24
558,Guarapari,BR,2020-12-03 15:16:01,-20.67,-40.5,87.01,66,20,17.22
559,Atar,MR,2020-12-03 15:16:04,20.52,-13.05,86.45,19,83,7.67
560,Ancud,CL,2020-12-03 15:18:19,-41.87,-73.82,50.0,76,90,10.29
561,Koslan,RU,2020-12-03 15:18:20,63.46,48.9,22.71,97,100,6.67
562,College,US,2020-12-03 15:16:57,64.86,-147.8,9.0,93,100,4.56
563,High Level,CA,2020-12-03 15:18:20,58.52,-117.14,14.0,92,5,3.02
564,Kaputa,ZM,2020-12-03 15:18:20,-8.47,29.66,71.28,78,100,5.84
565,Tyup,KG,2020-12-03 15:16:46,42.73,78.36,29.3,89,99,3.65
566,Asfi,MA,2020-12-03 15:18:20,32.3,-9.24,66.47,62,0,9.08
567,Ilebo,CD,2020-12-03 15:18:20,-4.32,20.58,78.31,91,100,1.97
568,La Ronge,CA,2020-12-03 15:16:07,55.1,-105.28,19.4,100,0,1.12
569,Shache,CN,2020-12-03 15:18:20,38.42,77.24,22.73,87,100,3.98
570,Nikel,RU,2020-12-03 15:18:20,69.41,30.22,35.6,80,75,39.15
571,Moose Jaw,CA,2020-12-03 15:18:16,50.4,-105.53,26.6,79,0,3.36
572,Ransang,PH,2020-12-03 15:18:21,8.96,117.58,80.38,77,94,2.33
573,Vitoria Da Conquista,BR,2020-12-03 15:14:57,-14.87,-40.84,80.67,57,85,4.12
574,Sibolga,ID,2020-12-03 15:17:16,1.74,98.78,77.61,80,46,2.98
