City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
135,Mazatan,MX,2020-12-02 20:52:23,14.87,-92.45,87.8,62,5,11.41
136,Tiksi,RU,2020-12-02 20:52:23,71.69,128.87,-7.89,89,67,7.99
137,Qasigiannguit,GL,2020-12-02 20:52:23,68.82,-51.19,10.4,66,40,21.92
138,Moron,AR,2020-12-02 20:49:52,-34.65,-58.62,77.0,61,90,10.29
139,Chapais,CA,2020-12-02 20:52:24,49.78,-74.85,26.6,86,90,6.93
140,Egvekinot,RU,2020-12-02 20:52:24,66.32,-179.17,-1.88,84,0,4.38
141,Mamontovo,RU,2020-12-02 20:52:24,52.71,81.62,2.44,93,0,2.17
142,Havre-Saint-Pierre,CA,2020-12-02 20:52:24,50.23,-63.6,42.8,93,90,10.29
143,Broome,US,2020-12-02 20:52:24,42.25,-75.83,36.0,69,75,20.8
144,Kochinda,IN,2020-12-02 20:52:24,21.73,84.35,59.83,57,7,1.45
145,Loreto,MX,2020-12-02 20:52:25,22.27,-101.97,69.96,23,0,11.18
146,Saint-Philippe,RE,2020-12-02 20:52:25,-21.36,55.77,75.2,78,0,5.82
147,Lere,NG,2020-12-02 20:52:25,10.39,8.57,68.68,25,1,5.75
148,Keetmanshoop,NA,2020-12-02 20:52:25,-26.58,18.13,80.6,10,0,4.7
149,Bambous Virieux,MU,2020-12-02 20:52:25,-20.34,57.76,78.01,94,75,5.82
150,Sorata,BO,2020-12-02 20:52:25,-15.77,-68.63,52.84,72,91,9.04
151,Prince Rupert,CA,2020-12-02 20:52:25,54.32,-130.32,51.8,69,1,8.05
152,Camabatela,AO,2020-12-02 20:52:25,-8.19,15.38,64.06,100,100,2.1
153,Svirsk,RU,2020-12-02 20:52:25,53.09,103.33,3.6,92,2,2.93
154,Lagoa,PT,2020-12-02 20:52:25,39.05,-27.98,61.68,79,38,25.52
155,Atar,MR,2020-12-02 20:52:26,20.52,-13.05,71.98,33,70,2.91
156,Northam,GB,2020-12-02 20:52:26,51.03,-4.22,46.99,80,100,7.0
157,Bonito,BR,2020-12-02 20:52:26,-21.12,-56.48,92.77,44,46,5.77
158,Mbandaka,CD,2020-12-02 20:52:26,0.05,18.26,75.0,68,61,2.51
